Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
hotel,hotel,Hotel Serayu,"Jl. Yos Sudarso No.10, Koperapoka, Kec. Mimika Baru, Kabupaten Mimika, Papua 99971","Koperapoka, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99971,Indonesia,82199984085,,,-45.492.995,1.368.902.348,https://maps.google.com/?cid=0x0:0xe357fb3041308a6c,
hotel,hotel,Hotel Karya Papua,"JGX6+2PM, Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire, Papua 98816","Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire",PAPUA,98816,Indonesia,82164655697,,,-33.524.082,1.355.118.114,https://maps.google.com/?cid=0x0:0x8196bf4b8aafbb3f,
hotel,hotel,Rimba Papua Hotel,"Jl. Kwamki Narama No. 1, Kwamki, Kec. Mimika Baru, Kabupaten Mimika, Papua 99971","Kwamki, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99971,Indonesia,901494949,,,-45.151.124,136.884.599,https://maps.google.com/?cid=0x0:0xa65056700db32492,
hotel,hotel,Hotel Mahavira I,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-33.731.863,1.355.098.879,https://maps.google.com/?cid=0x0:0xeffead9206fb0816,
hotel,hotel,Hotel Maureen,"46GR+P4R, Jl. Sudirman, Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen, Papua 98213","Jl. Sudirman, Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen",PAPUA,98213,Indonesia,81354165909,,,-18.731.433,1.362.401.965,https://maps.google.com/?cid=0x0:0xb028b61c6c000d80,
hotel,hotel,SAMUMAMBO HOTEL,"jl. cenderawasih belakang manna bakerei, Kwamki, Kec. Mimika Baru, Kabupaten Mimika, Papua 99910","Kwamki, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99910,Indonesia,81344090664,,,-45.424.836,1.368.797.497,https://maps.google.com/?cid=0x0:0xcb5241de257efb93,
hotel,hotel,Hotel Mapia,"Jl. Jend. Ahmad Yani No.23, Mandala, Kec. Biak Kota, Kabupaten Biak Numfor, Papua 98111","Mandala, Kec. Biak Kota, Kabupaten Biak Numfor",PAPUA,98111,Indonesia,98121383,,,-11.848.375,1.360.856.602,https://maps.google.com/?cid=0x0:0x15f6e40202cd7120,
hotel,hotel,Hotel Manna,"Jl. Imam Bonjol, Fandoi, Biak Papua, Kabupaten Biak Numfor, Papua 98112","Fandoi, Biak Papua, Kabupaten Biak Numfor",PAPUA,98112,Indonesia,98122224,,,-11.808.075,1.360.821.667,https://maps.google.com/?cid=0x0:0x58ba27a7cb3a5bd6,
hotel,hotel,Penginapan Paparisa Amungsa,"Koperapoka, Kec. Mimika Baru, Kabupaten Mimika, Papua 99971","Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99971,Indonesia,81343206383,,,-45.385.795,1.368.755.667,https://maps.google.com/?cid=0x0:0xfd07a1d4446c8f23,
hotel,hotel,Hotel Grand Papua Nabire,"Jln christina martha tiahahu No.gang, Kalibobo, Klp. Dua, Kabupaten Nabire, Papua 98818","Kalibobo, Klp. Dua, Kabupaten Nabire",PAPUA,98818,Indonesia,811485907,,,-33.671.756,1.354.846.675,https://maps.google.com/?cid=0x0:0x3f34c171d042cba3,
hotel,hotel,Mahanaim Hotel dan Homestay Manokwari,"jln trikora kalidingin no 109, Wosi, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98312","Wosi, Kec. Manokwari Bar., Kabupaten Manokwari",PAPUA,98312,Indonesia,8124830147,,,-0.8699305,1.340.471.193,https://maps.google.com/?cid=0x0:0xeec6727952b4f3e6,
hotel,hotel,Hotel Anggrek,"Jl. Pepera No.22, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81240315254,,,-33.662.236,1.355.003.587,https://maps.google.com/?cid=0x0:0x25fa928b6152fe40,
hotel,hotel,Nabire,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-33.722.254,1.355.016.253,https://maps.google.com/?cid=0x0:0x3688f97d328ce7f,
hotel,hotel,Lin Hotel,"Jl. Merdeka, Padarni, Kec. Manokwari Bar., Kabupaten Manokwari, Papua Bar. 98312","Padarni, Kec. Manokwari Bar., Kabupaten Manokwari",PAPUA,98312,Indonesia,9862210524,,,-0.8548281,1.340.697.853,https://maps.google.com/?cid=0x0:0xed579408172519e3,
hotel,Kantor Perusahaan,Jl makian,"RRM4+5CH, Jl. Moti, RW.5, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150","Jl. Moti, RW.5, Cideng, Kecamatan Gambir, Kota Jakarta Pusat",PAPUA,10150,Indonesia,,,,-61.670.651,1.068.061.216,https://maps.google.com/?cid=0x0:0x62575f8a75d2e4c,
hotel,Motel,Penginapan atau kos-kosan milik teman bokap,"Jl. Cideng Barat No.46-47, RT.1/RW.4, Cideng, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10150","RT.1/RW.4, Cideng, Kecamatan Gambir, Kota Jakarta Pusat",PAPUA,10150,Indonesia,,,,-61.688.327,1.068.103.366,https://maps.google.com/?cid=0x0:0x603d976c7ca8d4bf,
hotel,hotel,Distrik Tlk. Umar,"Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-30.455.873,1.346.979.877,https://maps.google.com/?cid=0x0:0xe79e797672690d09,
hotel,hotel,Hotel Karya Papua,"JGX6+2PM, Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire, Papua 98816","Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire",PAPUA,98816,Indonesia,82164655697,,,-33.524.082,1.355.118.114,https://maps.google.com/?cid=0x0:0x8196bf4b8aafbb3f,
hotel,Tujuan Wisata,Pantai Nabire,"JFQV+GJQ, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,81286063601,,,-33.611.683,1.354.941.189,https://maps.google.com/?cid=0x0:0x7fa0779bf407a013,
hotel,hotel,Hotel Grand Papua Nabire,"Jln christina martha tiahahu No.gang, Kalibobo, Klp. Dua, Kabupaten Nabire, Papua 98818","Kalibobo, Klp. Dua, Kabupaten Nabire",PAPUA,98818,Indonesia,811485907,,,-33.671.756,1.354.846.675,https://maps.google.com/?cid=0x0:0x3f34c171d042cba3,
hotel,Hotel,Hotel Syariah Mahavira 2,"JGG6+R3J, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-3.372.865,1.355.100.194,https://maps.google.com/?cid=0x0:0xa18d58196cee9d1d,
hotel,Hotel,Mutiara Black Hotel,"JFHF+2FP, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,,,,-33.724.066,135.473.717,https://maps.google.com/?cid=0x0:0x961cd59cf8323555,
hotel,hotel,Hotel Getz Nabire,"Jl. Merdeka No.16 I, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98816","Oyehe, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,81247569189,,,-33.601.669,1.355.007.178,https://maps.google.com/?cid=0x0:0xf8bbcc7a50b817c6,
hotel,hotel,Yahor inn Hotel Nabire,"Jl. Mandala, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,8219092030,,,-33.751.714,1.354.774.701,https://maps.google.com/?cid=0x0:0x9aa5dbef6e871c35,
hotel,hotel,Hotel JDF,"Jl. Semarang No.02, Kel, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Kel, Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81248488859,,,-33.696.625,1.355.079.779,https://maps.google.com/?cid=0x0:0x7fa86e7c6f8973c8,
hotel,Rumah wisata,SWIS HOME STAY  RESTO,"MG4F+CR4, Jl. Medy Tonapa, Siriwini, Distrik Nabire, Kabupaten Nabire, Papua 98816","Jl. Medy Tonapa, Siriwini, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,98422822,,,-33.439.986,135.524.592,https://maps.google.com/?cid=0x0:0xc0c74e513de6fc10,
hotel,hotel,Hotel Anggrek,"Jl. Pepera No.22, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81240315254,,,-33.662.236,1.355.003.587,https://maps.google.com/?cid=0x0:0x25fa928b6152fe40,
hotel,hotel,Hotel Grand Papua Kaimana,"Lingkar tanjung simora, Kroy, Kec. Kaimana, Kabupaten Kaimana, Papua Bar. 98654","Kroy, Kec. Kaimana, Kabupaten Kaimana",PAPUA,98654,Indonesia,82248850669,,,-36.691.103,1.337.028.408,https://maps.google.com/?cid=0x0:0x964de24b7e359ec2,
hotel,hotel,Hotel Nusantara I,"JFPX+MRC, Jl. Pemuda, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811","Jl. Pemuda, Oyehe, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,85256237485,,,-33.633.214,1.354.995.024,https://maps.google.com/?cid=0x0:0x162e5c690304da00,
hotel,hotel,Kamusioh Guesthouse,"Jalan nyiur, 4. Malompo,, Nabarua, Distrik Nabire, Kabupaten Nabire, Papua 98816","4. Malompo,, Nabarua, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,,,,-33.492.309,1.355.137.239,https://maps.google.com/?cid=0x0:0x7213d70ef2355fba,
hotel,hotel,Nabire,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-33.722.254,1.355.016.253,https://maps.google.com/?cid=0x0:0x3688f97d328ce7f,
hotel,hotel,Homestay Naura,"Jl Poros Samabusa (Depan SD Sanoba 1, Siriwini, Distrik Nabire, Kabupaten Nabire, Papua 98816","Siriwini, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,82141223746,,,-33.399.596,1.355.353.488,https://maps.google.com/?cid=0x0:0xf9fb0576de8cf0e0,
hotel,hotel,D'Flow Homestay,"MHP5+379, Sanoba, Distrik Nabire, Kabupaten Nabire, Papua 98817","Sanoba, Distrik Nabire, Kabupaten Nabire",PAPUA,98817,Indonesia,81248439983,,,-33.138.203,1.355.592.486,https://maps.google.com/?cid=0x0:0x67d487753ac845e,
hotel,hotel,Papua 98818,"Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-32.356.765,1.356.385.125,https://maps.google.com/?cid=0x0:0xd31fe93af7c68574,
hotel,hotel,Hotel Grand Papua Nabire,"Jln christina martha tiahahu No.gang, Kalibobo, Klp. Dua, Kabupaten Nabire, Papua 98818","Kalibobo, Klp. Dua, Kabupaten Nabire",PAPUA,98818,Indonesia,811485907,,,-33.671.756,1.354.846.675,https://maps.google.com/?cid=0x0:0x3f34c171d042cba3,
hotel,hotel,Yahor inn Hotel Nabire,"Jl. Mandala, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,8219092030,,,-33.751.714,1.354.774.701,https://maps.google.com/?cid=0x0:0x9aa5dbef6e871c35,
hotel,hotel,Hotel Karya Papua,"JGX6+2PM, Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire, Papua 98816","Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire",PAPUA,98816,Indonesia,82164655697,,,-33.524.082,1.355.118.114,https://maps.google.com/?cid=0x0:0x8196bf4b8aafbb3f,
hotel,hotel,Hotel Mahavira I,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-33.731.863,1.355.098.879,https://maps.google.com/?cid=0x0:0xeffead9206fb0816,
hotel,hotel,Hotel Getz Nabire,"Jl. Merdeka No.16 I, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98816","Oyehe, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,81247569189,,,-33.601.669,1.355.007.178,https://maps.google.com/?cid=0x0:0xf8bbcc7a50b817c6,
hotel,hotel,Hotel Anggrek,"Jl. Pepera No.22, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81240315254,,,-33.662.236,1.355.003.587,https://maps.google.com/?cid=0x0:0x25fa928b6152fe40,
hotel,hotel,Hotel JDF,"Jl. Semarang No.02, Kel, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Kel, Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81248488859,,,-33.696.625,1.355.079.779,https://maps.google.com/?cid=0x0:0x7fa86e7c6f8973c8,
hotel,hotel,Hotel Nusantara I,"JFPX+MRC, Jl. Pemuda, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98811","Jl. Pemuda, Oyehe, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,85256237485,,,-33.633.214,1.354.995.024,https://maps.google.com/?cid=0x0:0x162e5c690304da00,
hotel,hotel,Hotel Grand Papua Kaimana,"Lingkar tanjung simora, Kroy, Kec. Kaimana, Kabupaten Kaimana, Papua Bar. 98654","Kroy, Kec. Kaimana, Kabupaten Kaimana",PAPUA,98654,Indonesia,82248850669,,,-36.691.103,1.337.028.408,https://maps.google.com/?cid=0x0:0x964de24b7e359ec2,
hotel,hotel,Nabire,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-33.722.254,1.355.016.253,https://maps.google.com/?cid=0x0:0x3688f97d328ce7f,
hotel,hotel,Hotel Serayu,"Jl. Yos Sudarso No.10, Koperapoka, Kec. Mimika Baru, Kabupaten Mimika, Papua 99971","Koperapoka, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99971,Indonesia,82199984085,,,-45.492.995,1.368.902.348,https://maps.google.com/?cid=0x0:0xe357fb3041308a6c,
hotel,hotel,D'Flow Homestay,"MHP5+379, Sanoba, Distrik Nabire, Kabupaten Nabire, Papua 98817","Sanoba, Distrik Nabire, Kabupaten Nabire",PAPUA,98817,Indonesia,81248439983,,,-33.138.203,1.355.592.486,https://maps.google.com/?cid=0x0:0x67d487753ac845e,
hotel,hotel,Homestay Naura,"Jl Poros Samabusa (Depan SD Sanoba 1, Siriwini, Distrik Nabire, Kabupaten Nabire, Papua 98816","Siriwini, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,82141223746,,,-33.399.596,1.355.353.488,https://maps.google.com/?cid=0x0:0xf9fb0576de8cf0e0,
hotel,hotel,Kamusioh Guesthouse,"Jalan nyiur, 4. Malompo,, Nabarua, Distrik Nabire, Kabupaten Nabire, Papua 98816","4. Malompo,, Nabarua, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,,,,-33.492.309,1.355.137.239,https://maps.google.com/?cid=0x0:0x7213d70ef2355fba,
hotel,hotel,Hotel Merpati,"Jl. Yos Sudarso, Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen, Papua 98215","Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen",PAPUA,98215,Indonesia,82359590808,,,-1.884.878,1.362.444.474,https://maps.google.com/?cid=0x0:0xe3554649eda8754d,
hotel,hotel,Rimba Papua Hotel,"Jl. Kwamki Narama No. 1, Kwamki, Kec. Mimika Baru, Kabupaten Mimika, Papua 99971","Kwamki, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99971,Indonesia,901494949,,,-45.151.124,136.884.599,https://maps.google.com/?cid=0x0:0xa65056700db32492,
hotel,hotel,Hotel Maureen,"46GR+P4R, Jl. Sudirman, Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen, Papua 98213","Jl. Sudirman, Serui Kota, Kec. Yapen Sel., Kabupaten Kepulauan Yapen",PAPUA,98213,Indonesia,81354165909,,,-18.731.433,1.362.401.965,https://maps.google.com/?cid=0x0:0xb028b61c6c000d80,
hotel,hotel,SAMUMAMBO HOTEL,"jl. cenderawasih belakang manna bakerei, Kwamki, Kec. Mimika Baru, Kabupaten Mimika, Papua 99910","Kwamki, Kec. Mimika Baru, Kabupaten Mimika",PAPUA,99910,Indonesia,81344090664,,,-45.424.836,1.368.797.497,https://maps.google.com/?cid=0x0:0xcb5241de257efb93,
hotel,hotel,Papua 98853,"Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-35.646.939,1.356.763.443,https://maps.google.com/?cid=0x0:0x88987b583c788e3e,
hotel,hotel,Yahor inn Hotel Nabire,"Jl. Mandala, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,8219092030,,,-33.751.714,1.354.774.701,https://maps.google.com/?cid=0x0:0x9aa5dbef6e871c35,
hotel,Tujuan Wisata,Pantai Nabire,"JFQV+GJQ, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,81286063601,,,-33.611.683,1.354.941.189,https://maps.google.com/?cid=0x0:0x7fa0779bf407a013,
hotel,Hotel,Hotel Rio,"MG5H+MP2, Siriwini, Distrik Nabire, Kabupaten Nabire, Papua 98816","Siriwini, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,,,,-33.408.673,1.355.292.806,https://maps.google.com/?cid=0x0:0x5e45d3b179c0e89f,
hotel,hotel,Hotel Getz Nabire,"Jl. Merdeka No.16 I, Oyehe, Distrik Nabire, Kabupaten Nabire, Papua 98816","Oyehe, Distrik Nabire, Kabupaten Nabire",PAPUA,98816,Indonesia,81247569189,,,-33.601.669,1.355.007.178,https://maps.google.com/?cid=0x0:0xf8bbcc7a50b817c6,
hotel,hotel,Hotel Grand Papua Nabire,"Jln christina martha tiahahu No.gang, Kalibobo, Klp. Dua, Kabupaten Nabire, Papua 98818","Kalibobo, Klp. Dua, Kabupaten Nabire",PAPUA,98818,Indonesia,811485907,,,-33.671.756,1.354.846.675,https://maps.google.com/?cid=0x0:0x3f34c171d042cba3,
hotel,Hotel,Hotel Syariah Mahavira 2,"JGG6+R3J, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-3.372.865,1.355.100.194,https://maps.google.com/?cid=0x0:0xa18d58196cee9d1d,
hotel,hotel,Hotel Mahavira I,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-33.731.863,1.355.098.879,https://maps.google.com/?cid=0x0:0xeffead9206fb0816,
hotel,Hotel,Mutiara Black Hotel,"JFHF+2FP, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,,,,-33.724.066,135.473.717,https://maps.google.com/?cid=0x0:0x961cd59cf8323555,
hotel,hotel,Ow! Hotel Boutique,"Jl. Mall MGK Blk. D7 No.3, RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10610","RW.10, Gn. Sahari Sel., Kec. Kemayoran, Kota Jakarta Pusat",PAPUA,10610,Indonesia,82266882009,,,-61.546.306,106.848.937,https://maps.google.com/?cid=0x0:0x1f24bb2b9b5d018d,
hotel,Museum Sejarah Lokal,Monumen Nasional,"Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat",PAPUA,10110,Indonesia,213853040,,,-61.753.924,1.068.271.528,https://maps.google.com/?cid=0x0:0x3d2ad6e1e0e9bcc8,
hotel,Stasiun Kereta,Stasiun Kemayoran,"Kemayoran, RT.15/RW.1, South Gunung Sahari, Kemayoran, Central Jakarta City, Jakarta 10610","RT.15/RW.1, South Gunung Sahari, Kemayoran, Central Jakarta City",PAPUA,10610,Indonesia,,,,-616.168,10.684.153,https://maps.google.com/?cid=0x0:0x76e6e2a8b70371cf,
hotel,hotel,Papua 98856,"Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-34.551.234,1.353.369.459,https://maps.google.com/?cid=0x0:0x91e4caf2d7b6649d,
hotel,hotel,Yahor inn Hotel Nabire,"Jl. Mandala, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,8219092030,,,-33.751.714,1.354.774.701,https://maps.google.com/?cid=0x0:0x9aa5dbef6e871c35,
hotel,Tujuan Wisata,Pantai Nabire,"JFQV+GJQ, Distrik Nabire, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,81286063601,,,-33.611.683,1.354.941.189,https://maps.google.com/?cid=0x0:0x7fa0779bf407a013,
hotel,Hotel,Hotel Syariah Mahavira 2,"JGG6+R3J, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-3.372.865,1.355.100.194,https://maps.google.com/?cid=0x0:0xa18d58196cee9d1d,
hotel,hotel,Hotel Mahavira I,"Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,,,,-33.731.863,1.355.098.879,https://maps.google.com/?cid=0x0:0xeffead9206fb0816,
hotel,hotel,Hotel Anggrek,"Jl. Pepera No.22, Karang Mulia, Distrik Nabire, Kabupaten Nabire, Papua 98811","Karang Mulia, Distrik Nabire, Kabupaten Nabire",PAPUA,98811,Indonesia,81240315254,,,-33.662.236,1.355.003.587,https://maps.google.com/?cid=0x0:0x25fa928b6152fe40,
hotel,hotel,Hotel Karya Papua,"JGX6+2PM, Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire, Papua 98816","Jl. R.E. Martadinata Kalinona, Nabarua, Distrik Nabire",PAPUA,98816,Indonesia,82164655697,,,-33.524.082,1.355.118.114,https://maps.google.com/?cid=0x0:0x8196bf4b8aafbb3f,
hotel,Perhimpunan Pengembang Perumahan,Yaro 2,"H823+GWJ, Wanggar Pantai, Kec. Yaro, Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-34.486.511,1.353.047.757,https://maps.google.com/?cid=0x0:0x7b47ed2eb36f315,
hotel,hotel,Yellow Bee Resort Cililitan,"PVP8+5CF, Jl. Raya Bogor, RT.1/RW.1, Kramat Jati, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13640","Jl. Raya Bogor, RT.1/RW.1, Kramat Jati, Kec. Kramat jati, Kota Jakarta Timur",PAPUA,13640,Indonesia,2139721928,,,-62.645.625,1.068.660.625,https://maps.google.com/?cid=0x0:0x7ce09b8034989afd,
hotel,Stasiun Kereta,Stasiun Pasar Minggu Baru,"Jalan Batu Merah IV, Pejaten Timur, Pasar Minggu, Kota Jakarta Selatan, 12510","Pejaten Timur, Pasar Minggu",PAPUA,12510,Indonesia,,,,-62.630.599,1.068.515.975,https://maps.google.com/?cid=0x0:0xa52ed8c2747beee,
hotel,Museum,Taman Mini Indonesia Indah,"Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","Ceger, Kec. Cipayung, Kota Jakarta Timur",PAPUA,13820,Indonesia,8041789789,,,-63.020.386,1.068.898.924,https://maps.google.com/?cid=0x0:0x73127b9ecf2da0c,
hotel,hotel,Yellow Bee Tanah Abang Jakarta,"Jl. K.H. Wahid Hasyim No.204 7, RT.7/RW.7, Kp. Bali, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10250","RT.7/RW.7, Kp. Bali, Kecamatan Tanah Abang, Jakarta",PAPUA,10250,Indonesia,2121392766,,,-61.868.948,1.068.180.245,https://maps.google.com/?cid=0x0:0x86da651b03124331,
hotel,hotel,,,,PAPUA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x86da651b03124331%7C/g/11k_mgg9l5%7Cen-ID,
hotel,Museum Sejarah Lokal,Monumen Nasional,"Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat",PAPUA,10110,Indonesia,213853040,,,-61.753.924,1.068.271.528,https://maps.google.com/?cid=0x0:0x3d2ad6e1e0e9bcc8,
hotel,Layanan Transportasi,Stasiun Tanahabang,"Jalan Jati Baru Raya, Jl. Cideng Timur, Kecamatan Tanah Abang, 10250",Jl. Cideng Timur,PAPUA,10250,Indonesia,,,,-61.856.886,1.068.108.579,https://maps.google.com/?cid=0x0:0x790a6a4bfd2f5502,
hotel,hotel,Papua 98861,"Kabupaten Nabire, Papua","Kabupaten Nabire, Papua",PAPUA,,Indonesia,,,,-31.060.477,1.359.800.848,https://maps.google.com/?cid=0x0:0x6de7561b85a7e092,
hotel,hotel,Hotel Baliem Pilamo,"Jl. Trikora No.114, Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya, Papua 99511","Wamena Kota, Distrik Wamena, Kabupaten Jayawijaya",PAPUA,99511,Indonesia,81344090719,,,-4.089.872,1.389.452.891,https://maps.google.com/?cid=0x0:0x4c66aca0c6c4c202,
hotel,hotel,Hotel Grand Papua Nabire,"Jln christina martha tiahahu No.gang, Kalibobo, Klp. Dua, Kabupaten Nabire, Papua 98818","Kalibobo, Klp. Dua, Kabupaten Nabire",PAPUA,98818,Indonesia,811485907,,,-33.671.756,1.354.846.675,https://maps.google.com/?cid=0x0:0x3f34c171d042cba3,
hotel,Hotel,Yahor inn Hotel Nabire,"Jl. Mandala, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,8219092030,,,-33.751.714,1.354.774.701,https://maps.google.com/?cid=0x0:0x9aa5dbef6e871c35,
hotel,hotel,HOTEL CARMEL NABIRE,"depan lapangan futsal karya papua, Kalibobo, Distrik Nabire, Kabupaten Nabire, Papua 98818","Kalibobo, Distrik Nabire, Kabupaten Nabire",PAPUA,98818,Indonesia,,,,-33.684.894,1.354.857.691,https://maps.google.com/?cid=0x0:0x11d8009e440737e4,
hotel,hotel,Grand Baliem Hotel,"Jl. Sumbawa No.1, Wamena Kota, Wamena, Jayawijaya Regency, Papua 99511","Wamena Kota, Wamena, Jayawijaya Regency",PAPUA,99511,Indonesia,81211516887,,,-40.970.243,1.389.489.266,https://maps.google.com/?cid=0x0:0xd313b387275f5f0b,
